row;col;UP;ElevP50;ARMFR;ElevP90
53;41;52I212;11.212;62.9366;26.067
53;42;52I212;12.9266;61.4647;25.0463
53;43;52I212;20.4075;73.1566;22.5084
53;44;52I212;20.1814;73.6943;22.4031
53;45;52I212;20.7148;75.717;22.1922
53;46;52I212;19.1146;72.5779;21.3198
53;47;52I212;19.4968;73.2238;21.9847
53;48;52I212;20.1234;77.2295;21.4136
53;49;52I212;18.9673;74.136;21.4494
52;9;52I212;8.1839;57.1429;27.4289
52;10;52I212;9.7346;61.398;27.6444
52;11;52I212;16.2153;66.6717;28.3963
52;12;52I212;15.0177;66.9831;28.2305
52;13;52I212;14.4952;65.4369;28.4052
52;14;52I212;9.9204;63.4894;28.5457
52;15;52I212;11.2806;64.1137;28.6684
52;16;52I212;10.1594;60.3252;28.0807
52;17;52I212;17.258;64.8756;27.4633
52;18;52I212;19.8686;71.0473;27.4398
52;19;52I212;15.8528;64.9386;27.1831
52;20;52I212;14.8654;63.4309;27.4583
52;21;52I212;14.0244;61.6876;27.3323
52;22;52I212;11.7978;63.7259;27.2146
52;23;52I212;12.4334;63.3052;27.2131
52;24;52I212;14.8393;64.7436;26.4877
52;25;52I212;12.9436;64.51;25.7015
52;26;52I212;12.7761;63.318;25.0581
52;27;52I212;11.1243;63.0758;25.51
52;28;52I212;16.3441;66.4835;24.701
52;29;52I212;10.9594;62.9032;24.5674
52;30;52I212;12.5381;63.8652;24.3569
52;31;52I212;10.9715;63.9659;24.9426
52;32;52I212;7.8518;60.9763;25.4106
52;33;52I212;9.4732;62.8089;25.6964
52;34;52I212;11.1075;63.8339;25.5921
52;35;52I212;12.6384;65.4789;25.685
52;36;52I212;8.6551;63.2002;25.9182
52;37;52I212;6.0483;60.5755;25.8283
52;38;52I212;6.2458;59.5585;26.0195
52;39;52I212;6.9291;61.1242;26.0538
52;40;52I212;8.0063;61.6817;26.5383
52;41;52I212;10.695;63.2474;26.4008
52;42;52I212;8.1374;61.1214;25.7309
52;43;52I212;15.8854;64.5539;25.6138
52;44;52I212;17.7721;68.2243;23.4312
52;45;52I212;18.0204;70.3484;22.2091
52;46;52I212;18.6032;68.2343;21.997
52;47;52I212;18.7497;67.4677;21.9607
52;48;52I212;18.4067;68.679;22.0786
52;49;52I212;13.6653;66.9553;23.2879
51;9;52I212;7.259;62.2962;27.4865
51;10;52I212;8.0254;60.5191;27.5931
51;11;52I212;8.861;61.3725;27.7187
51;12;52I212;8.0874;61.7446;27.7726
51;13;52I212;9.0333;62.0818;28.2849
51;14;52I212;11.091;62.5708;28.3996
51;15;52I212;11.648;62.6606;28.2427
51;16;52I212;12.611;62.9307;27.6656
51;17;52I212;22.5473;68.4251;27.4036
51;18;52I212;17.6579;69.3084;27.3903
51;19;52I212;15.4882;63.2604;27.3091
51;20;52I212;16.3288;64.5398;27.3084
51;21;52I212;8.4901;60.5474;26.9567
51;22;52I212;15.6891;64.9808;26.7171
51;23;52I212;13.098;63.8729;26.8662
51;24;52I212;10.2351;61.4952;26.1198
51;25;52I212;16.4361;65.9403;25.5862
51;26;52I212;17.3789;66.01;25.283
51;27;52I212;14.9041;65.5675;24.9995
51;28;52I212;15.5452;66.544;24.9253
51;29;52I212;14.2408;65.9074;24.4345
51;30;52I212;8.2886;61.5214;24.576
51;31;52I212;9.274;61.7056;24.7805
51;32;52I212;6.9747;61.107;25.1126
51;33;52I212;8.5416;62.0621;25.8494
51;34;52I212;4.7468;60.91;26.1457
51;35;52I212;5.9365;61.6286;26.0582
51;36;52I212;11.9249;64.186;26.1187
51;37;52I212;8.3773;61.8872;26.1524
51;38;52I212;7.0034;60.4841;25.9988
51;39;52I212;9.6373;63.9118;26.2422
51;40;52I212;8.103;62.6744;26.5526
51;41;52I212;8.8648;61.8723;26.4566
51;42;52I212;8.5786;58.8114;26.353
51;43;52I212;10.5164;61.8379;26.4217
51;44;52I212;7.0303;59.7055;25.2658
51;45;52I212;4.5402;57.8329;24.8258
51;46;52I212;2.7858;57.1576;24.1257
51;47;52I212;3.8142;58.1745;24.2376
51;48;52I212;3.9183;58.5795;24.7409
51;49;52I212;4.1111;56.7779;25.2141
51;50;52I212;4.4993;55.2888;25.657
50;8;52I212;3.0408;49.6169;27.1909
50;9;52I212;7.1597;59.5973;27.5049
50;10;52I212;9.0074;61.6468;27.8964
50;11;52I212;11.5638;63.6152;27.7605
50;12;52I212;8.2663;62.9466;27.7922
50;13;52I212;9.8585;65.1668;28.1706
50;14;52I212;6.6359;60.2426;28.1335
50;15;52I212;15.4214;64.167;27.9418
50;16;52I212;15.5421;65.3612;27.5974
50;17;52I212;21.5779;70.8722;27.5807
50;18;52I212;18.2752;68.2689;27.3634
50;19;52I212;14.9666;64.7811;27.2987
50;20;52I212;17.6563;63.9108;26.8696
50;21;52I212;14.918;63.9408;26.9102
50;22;52I212;15.8605;63.8981;26.3969
50;23;52I212;17.1477;64.9354;26.4961
50;24;52I212;13.7287;63.0476;26.0754
50;25;52I212;13.6579;64.5615;25.7012
50;26;52I212;17.8517;66.2779;25.6616
50;27;52I212;17.9198;66.6335;25.274
50;28;52I212;11.7093;65.4345;24.5588
50;29;52I212;8.9413;61.9041;25.0564
50;30;52I212;12.7458;64.904;24.8385
50;31;52I212;12.8321;64.4265;24.3416
50;32;52I212;6.5522;60.2442;24.8691
50;33;52I212;7.0244;61.5838;25.5709
50;34;52I212;16.5279;68.9118;23.7535
50;35;52I212;15.4863;70.8824;23.5872
50;36;52I212;8.34;67.1372;23.822
50;37;52I212;19.0422;69.0377;25.4074
50;38;52I212;17.47;65.2926;25.7969
50;39;52I212;4.2554;59.2741;26.3501
50;40;52I212;6.717;60.9938;26.443
50;41;52I212;21.7979;66.6091;26.19
50;42;52I212;18.4221;64.6364;26.1909
50;43;52I212;14.1186;62.8512;25.7873
50;44;52I212;6.1935;59.5856;25.6245
50;45;52I212;7.1778;61.0457;25.0411
50;46;52I212;9.7134;61.9891;24.7343
50;47;52I212;4.2661;57.5502;24.7659
50;48;52I212;6.2916;60.256;24.4162
50;49;52I212;8.0327;60.0668;24.7282
50;50;52I212;6.6045;60.6795;25.151
49;7;52I212;3.7491;58.7302;24.0341
49;8;52I212;4.8162;57.5961;27.3438
49;9;52I212;7.0865;58.8865;27.6995
49;10;52I212;14.2191;64.1745;27.9619
49;11;52I212;11.2391;64.7887;28.1817
49;12;52I212;9.9845;63.9964;28.126
49;13;52I212;8.6497;63.5461;27.5385
49;14;52I212;10.2299;62.8529;28.1521
49;15;52I212;17.2257;64.7278;28.1364
49;16;52I212;14.0674;62.8283;27.702
49;17;52I212;17.5568;67.641;27.3331
49;18;52I212;19.0056;64.8806;27.4481
49;19;52I212;9.561;61.5611;27.2603
49;20;52I212;14.7991;63.8477;26.933
49;21;52I212;18.3725;65.5223;26.8125
49;22;52I212;20.1384;64.4536;26.0328
49;23;52I212;18.5532;66.3327;25.3508
49;24;52I212;12.6042;63.2487;25.6444
49;25;52I212;14.9976;65.0165;25.365
49;26;52I212;17.4378;64.8824;25.4907
49;27;52I212;14.8953;64.5062;25.5751
49;28;52I212;16.0575;64.3112;25.0468
49;29;52I212;13.7221;65.3947;25.1122
49;30;52I212;16.1205;65.9693;24.884
49;31;52I212;6.971;59.9372;24.959
49;32;52I212;10.7554;62.2175;25.0888
49;33;52I212;13.7468;67.3503;23.037
49;34;52I212;7.7249;67.6998;23.6313
49;35;52I212;19.3445;71.5223;23.7053
49;36;52I212;10.7207;67.7835;23.2248
49;37;52I212;20.9611;74.9149;23.6168
49;38;52I212;21.3725;72.8909;23.7459
49;39;52I212;22.2491;74.937;23.9513
49;40;52I212;20.7551;70.3148;24.4739
49;41;52I212;19.693;68.1731;25.2606
49;42;52I212;6.1871;60.7169;26.1463
49;43;52I212;4.7221;59.7477;26.3248
49;44;52I212;8.7078;61.5063;26.0798
49;45;52I212;7.1925;61.1877;25.7833
49;46;52I212;7.1544;60.4752;25.8157
49;47;52I212;8.3075;60.9873;25.3074
49;48;52I212;10.7292;62.9346;24.9416
49;49;52I212;5.929;60.7296;24.9021
49;50;52I212;4.7768;57.9579;25.8292
49;51;52I212;7.9926;60.8388;26.5802
48;7;52I212;6.7958;58.7472;28.0379
48;8;52I212;10.1746;62.6014;27.6711
48;9;52I212;8.8464;60.2564;28.1499
48;10;52I212;13.6329;64.5171;28.1764
48;11;52I212;9.0699;62.3155;28.3148
48;12;52I212;14.3232;65.9921;28.1373
48;13;52I212;8.1423;62.1832;27.8563
48;14;52I212;13.8371;63.0441;28.0551
48;15;52I212;17.1401;64.4282;27.6475
48;16;52I212;21.5717;65.7682;27.4431
48;17;52I212;14.6237;64.7024;27.1542
48;18;52I212;18.549;65.5486;26.5969
48;19;52I212;9.9174;61.5873;26.761
48;20;52I212;3.9536;56.0742;26.4031
48;21;52I212;3.9809;58.5742;26.2245
48;22;52I212;5.799;59.2948;25.962
48;23;52I212;14.3512;63.7976;25.4873
48;24;52I212;16.6648;65.3429;24.7737
48;25;52I212;10.7559;63.0361;25.3484
48;26;52I212;9.7969;64.223;25.2104
48;27;52I212;13.3469;64.3952;25.6005
48;28;52I212;12.6862;64.5361;24.7996
48;29;52I212;16.2924;64.5447;24.5193
48;30;52I212;7.374;60.0665;24.9946
48;31;52I212;18.0719;67.7587;25.1355
48;32;52I212;20.8592;73.3535;23.4156
48;33;52I212;18.9392;70.1408;22.6667
48;34;52I212;15.8956;67.8061;23.5112
48;35;52I212;3.3442;65.2397;23.7739
48;36;52I212;1.9045;63.604;23.7287
48;37;52I212;11.0939;69.7674;23.7717
48;38;52I212;21.1794;73.6834;23.5746
48;39;52I212;21.672;74.1083;23.8506
48;40;52I212;20.4478;72.3246;23.9776
48;41;52I212;13.3045;66.8712;23.9993
48;42;52I212;3.2371;55.2547;26.4345
48;43;52I212;3.2575;57.2849;26.6382
48;44;52I212;2.3716;55.3338;26.1472
48;45;52I212;1.8416;53.9449;26.0114
48;46;52I212;5.6873;58.6103;25.7845
48;47;52I212;2.809;55.8264;25.8306
48;48;52I212;3.0154;55.1773;25.6365
48;49;52I212;2.9611;55.2162;25.5373
48;50;52I212;2.1158;54.9506;26.5123
48;51;52I212;3.9864;56.2331;26.8947
48;52;52I212;1.0449;45.122;25.5896
47;6;52I212;11.6151;60.842;27.8037
47;7;52I212;10.3939;62.5135;28.0276
47;8;52I212;11.1154;62.8227;28.1667
47;9;52I212;11.5565;64.5181;28.2693
47;10;52I212;7.3783;59.622;27.949
47;11;52I212;5.8293;57.0756;28.1207
47;12;52I212;4.9573;59.1578;27.7357
47;13;52I212;4.4553;58.5861;27.8706
47;14;52I212;7.7008;61.412;27.5556
47;15;52I212;6.8436;61.3306;27.286
47;16;52I212;10.2314;61.6234;27.323
47;17;52I212;12.8088;62.8713;26.5825
47;18;52I212;7.648;59.5524;25.8755
47;19;52I212;8.2771;59.6559;26.139
47;20;52I212;15.584;62.4728;25.6172
47;21;52I212;15.7902;62.9893;25.4809
47;22;52I212;13.2473;62.8094;25.6494
47;23;52I212;6.7888;61.4857;25.6312
47;24;52I212;14.1924;63.5325;25.2125
47;25;52I212;10.7968;62.3327;25.0197
47;26;52I212;12.303;63.1159;25.2556
47;27;52I212;13.4941;63.8832;25.3487
47;28;52I212;15.0947;65.7571;25.1832
47;29;52I212;11.1375;62.3782;25.2386
47;30;52I212;20.7225;69.3759;23.5958
47;31;52I212;21.0227;75.9109;23.1706
47;32;52I212;22.3495;86.1188;23.4933
47;33;52I212;21.9919;82.5471;23.2227
47;34;52I212;20.2199;75.1467;22.863
47;35;52I212;5.459;65.7307;23.88
47;36;52I212;14.9651;69.2152;24.3128
47;37;52I212;11.2815;67.9146;23.9179
47;38;52I212;21.8869;75.1598;23.7762
47;39;52I212;22.3558;76.1927;23.8781
47;40;52I212;20.167;72.4055;23.8331
47;41;52I212;9.8626;61.4747;25.7528
47;42;52I212;3.9719;58.0551;27.3142
47;43;52I212;4.8374;59.2681;26.786
47;44;52I212;4.5386;58.8808;26.5529
47;45;52I212;4.0358;57.2186;26.4606
47;46;52I212;5.2112;57.9838;26.2849
47;47;52I212;5.0629;56.4389;25.994
47;48;52I212;4.8141;56.8004;26.0884
47;49;52I212;5.4933;60.0788;25.4309
47;50;52I212;5.1727;60.3632;26.2063
47;51;52I212;3.3377;56.5116;26.5053
47;52;52I212;2.7846;55.9487;26.5351
46;5;52I212;4.6858;48.4848;27.4323
46;6;52I212;8.2744;58.6236;27.9051
46;7;52I212;14.1144;63.6127;28.1718
46;8;52I212;11.3193;63.2662;28.0531
46;9;52I212;14.3958;64.0452;28.0867
46;10;52I212;9.66;61.9604;28.0298
46;11;52I212;6.8932;59.5967;27.7731
46;12;52I212;6.9459;61.6901;27.9631
46;13;52I212;4.5436;60.8062;27.7862
46;14;52I212;11.3503;64.7994;27.1101
46;15;52I212;6.4846;60.636;27.3569
46;16;52I212;12.4635;62.3759;27.3355
46;17;52I212;9.4167;63.6009;27.1283
46;18;52I212;7.6959;60.6784;26.2109
46;19;52I212;7.89;60.6443;25.7914
46;20;52I212;9.665;60.9794;25.2375
46;21;52I212;9.5923;62.1009;25.1722
46;22;52I212;9.5902;62.436;25.5798
46;23;52I212;6.7734;59.7746;25.7821
46;24;52I212;11.0213;62.529;25.7619
46;25;52I212;7.074;62.0604;25.9422
46;26;52I212;4.7596;59.4869;25.6346
46;27;52I212;9.0601;63.7012;25.4954
46;28;52I212;5.5562;62.1176;25.1402
46;29;52I212;8.171;63.4356;25.3854
46;30;52I212;19.0621;70.331;23.6673
46;31;52I212;21.8164;76.5001;23.5527
46;32;52I212;22.6573;82.4609;23.7351
46;33;52I212;22.1918;84.4511;23.3436
46;34;52I212;21.3199;78.3917;23.1794
46;35;52I212;20.3;72.4884;23.6616
46;36;52I212;20.4875;72.1208;23.9994
46;37;52I212;20.5095;74.1454;23.8796
46;38;52I212;20.9472;74.4415;24.2619
46;39;52I212;22.6064;75.6968;24.2902
46;40;52I212;22.2802;78.7253;24.0705
46;41;52I212;2.4495;55.3988;27.6279
46;42;52I212;2.8286;55.0956;27.0797
46;43;52I212;2.525;56.1012;26.7653
46;44;52I212;3.0358;55.4695;26.5685
46;45;52I212;2.6452;54.3611;26.281
46;46;52I212;3.9735;56.5773;26.0878
46;47;52I212;3.2673;56.6454;25.9917
46;48;52I212;5.2899;57.8229;26.1537
46;49;52I212;4.5623;59.8446;25.6674
46;50;52I212;4.2814;58.687;25.4345
46;51;52I212;6.8499;60.5196;26.1371
46;52;52I212;5.2594;57.1128;27.2178
46;53;52I212;6.3107;57.6642;26.434
45;5;52I212;11.0393;62.0491;27.5074
45;6;52I212;10.1399;63.1303;28.1507
45;7;52I212;11.9265;63.6565;28.1922
45;8;52I212;8.3065;60.8275;28.0642
45;9;52I212;6.0536;56.9045;27.8506
45;10;52I212;4.579;52.8458;26.6629
45;11;52I212;5.6644;57.8343;27.5794
45;12;52I212;6.2596;59.1203;27.8835
45;13;52I212;7.0765;61.9683;27.5922
45;14;52I212;6.1602;62.8641;27.2752
45;15;52I212;7.5975;62.2931;27.0538
45;16;52I212;6.338;60.9541;27.2323
45;17;52I212;8.0289;61.458;27.2405
45;18;52I212;14.1288;65.3884;26.2788
45;19;52I212;14.1321;63.8391;25.6113
45;20;52I212;9.1487;61.2757;25.2319
45;21;52I212;16.7593;64.8108;25.4866
45;22;52I212;6.2798;61.4849;25.3411
45;23;52I212;4.7357;59.2226;25.4346
45;24;52I212;9.2307;60.4036;26.0886
45;25;52I212;9.5724;61.274;26.2247
45;26;52I212;10.5993;62.513;25.5967
45;27;52I212;13.5233;65.1664;24.9801
45;28;52I212;7.9472;61.678;25.3997
45;29;52I212;21.2289;70.9994;24.6068
45;30;52I212;21.6699;74.8812;23.6065
45;31;52I212;21.6989;73.5093;23.8491
45;32;52I212;22.0167;77.5955;24.0961
45;33;52I212;22.2399;78.8904;23.8544
45;34;52I212;22.1732;78.9973;23.6339
45;35;52I212;22.3847;74.6779;24.2295
45;36;52I212;22.1252;74.7554;24.4775
45;37;52I212;22.711;79.2263;24.3017
45;38;52I212;22.976;80.7912;24.3925
45;39;52I212;22.6175;80.7407;24.1403
45;40;52I212;21.8702;74.3222;23.9122
45;41;52I212;6.9222;60.3003;27.1022
45;42;52I212;6.1814;59.3944;27.1605
45;43;52I212;4.8878;58.6795;26.7922
45;44;52I212;4.6684;60.1363;26.5088
45;45;52I212;5.3368;58.6552;26.4069
45;46;52I212;4.3734;58.2134;26.467
45;47;52I212;5.446;60.0347;26.0144
45;48;52I212;6.1441;61.6782;25.5233
45;49;52I212;4.8608;58.8826;25.3238
45;50;52I212;5.0483;58.2107;25.3415
45;51;52I212;6.8604;60.794;25.8509
45;52;52I212;4.4875;58.1117;26.4624
45;53;52I212;5.0313;55.3582;26.5174
44;4;52I212;2.5489;48.8024;27.3969
44;5;52I212;7.8077;60.9253;27.7687
44;6;52I212;7.835;61.7262;28.0324
44;7;52I212;12.5875;64.2681;28.3117
44;8;52I212;7.4825;60.9819;28.0457
44;9;52I212;5.8827;57.2711;27.9853
44;10;52I212;8.7186;63.2807;27.7682
44;11;52I212;7.5735;59.7426;27.8062
44;12;52I212;6.5031;61.6702;27.4534
44;13;52I212;10.7991;63.8457;27.2287
44;14;52I212;12.105;65.7189;26.5507
44;15;52I212;12.3082;64.6996;26.632
44;16;52I212;7.9586;62.8227;27.0555
44;17;52I212;11.9749;62.9348;27.0188
44;18;52I212;18.0354;67.4372;26.0471
44;19;52I212;16.3956;64.8977;25.1317
44;20;52I212;14.2961;65.0214;24.8988
44;21;52I212;6.3916;61.461;25.1
44;22;52I212;11.3786;63.0483;25.3683
44;23;52I212;8.7552;61.8154;25.5558
44;24;52I212;9.853;61.6371;25.7325
44;25;52I212;12.2256;63.8142;25.8891
44;26;52I212;15.3636;66.0731;25.5209
44;27;52I212;11.868;61.502;25.233
44;28;52I212;18.2258;67.5051;24.653
44;29;52I212;22.0023;73.4163;24.0739
44;30;52I212;21.9881;74.3676;23.8084
44;31;52I212;21.8062;77.3977;24.0221
44;32;52I212;22.2169;77.5056;24.3567
44;33;52I212;22.5664;77.7272;24.1829
44;34;52I212;22.3854;75.7238;24.1719
44;35;52I212;22.4123;74.3104;24.3751
44;36;52I212;21.8214;76.2594;24.301
44;37;52I212;23.4795;85.0109;24.4482
44;38;52I212;23.4972;83.9699;24.59
44;39;52I212;22.3763;79.017;24.2576
44;40;52I212;21.0514;73.3148;24.046
44;41;52I212;7.8728;61.144;27.2695
44;42;52I212;7.7071;62.8767;27.0528
44;43;52I212;6.5546;62.5665;26.8047
44;44;52I212;7.608;61.9206;26.7273
44;45;52I212;6.0024;60.6817;27.4152
44;46;52I212;5.7811;60.0341;26.9361
44;47;52I212;8.3052;63.0307;26.0199
44;48;52I212;9.0036;62.6634;25.1229
44;49;52I212;8.6852;64.2566;24.7736
44;50;52I212;7.4691;63.0666;24.819
44;51;52I212;6.573;60.8042;25.3005
44;52;52I212;6.0286;58.7647;26.0247
44;53;52I212;5.8544;58.9136;26.5757
44;54;52I212;3.565;55.3846;27.0144
43;4;52I212;7.3191;59.3695;27.4715
43;5;52I212;11.1238;60.7072;28.6562
43;6;52I212;8.4175;60.9099;28.1747
43;7;52I212;12.2194;62.471;28.2532
43;8;52I212;6.5964;59.1815;27.7891
43;9;52I212;5.928;59.8605;26.2552
43;10;52I212;9.5281;61.7672;27.703
43;11;52I212;9.0886;62.1291;27.8017
43;12;52I212;7.8012;61.2043;27.5732
43;13;52I212;9.6252;61.797;26.6006
43;14;52I212;9.9635;61.8229;26.7598
43;15;52I212;10.5956;63.8369;26.5384
43;16;52I212;13.5396;65.5436;26.7749
43;17;52I212;16.2662;66.0548;26.1843
43;18;52I212;13.7218;64.1603;26.3163
43;19;52I212;16.3749;65.3623;25.8176
43;20;52I212;6.1522;61.9134;24.7972
43;21;52I212;2.6649;55.6561;24.7156
43;22;52I212;6.2717;61.5342;25.4329
43;23;52I212;12.8801;63.5365;25.9667
43;24;52I212;13.5378;64.5863;26.3566
43;25;52I212;12.1563;64.3505;26.3778
43;26;52I212;15.173;67.1414;25.695
43;27;52I212;15.421;65.8556;25.5394
43;28;52I212;21.2483;71.7;23.7288
43;29;52I212;22.1918;75.8166;23.8893
43;30;52I212;22.3105;77.0956;24.0219
43;31;52I212;22.082;75.9983;24.1206
43;32;52I212;22.5135;76.4344;24.276
43;33;52I212;22.2592;75.8422;24.4826
43;34;52I212;21.9055;74.4511;24.3739
43;35;52I212;21.0092;71.6057;24.1032
43;36;52I212;22.5704;77.3146;24.3093
43;37;52I212;23.62;85.6101;24.4834
43;38;52I212;23.5481;80.3533;24.5673
43;39;52I212;22.5912;79.5585;24.2209
43;40;52I212;18.435;68.1578;25.7917
43;41;52I212;8.7381;61.4529;28.0331
43;42;52I212;15.8847;65.881;27.9306
43;43;52I212;14.1613;67.0513;27.554
43;44;52I212;11.3733;64.1524;27.2188
43;45;52I212;12.9309;65.6618;27.2575
43;46;52I212;7.2922;62.118;27.0919
43;47;52I212;8.6462;63.1541;26.8589
43;48;52I212;10.9189;63.0631;25.71
43;49;52I212;6.8144;60.7932;25.4844
43;50;52I212;5.634;61.3556;25.3117
43;51;52I212;5.8615;61.3173;25.2783
43;52;52I212;3.5273;60.0567;25.6796
43;53;52I212;3.3661;58.4808;26.4705
43;54;52I212;3.724;58.7101;26.6019
42;4;52I212;9.5931;61.9424;28.123
42;5;52I212;8.6418;62.4748;28.9943
42;6;52I212;7.164;59.0433;28.8018
42;7;52I212;8.729;59.888;28.1487
42;8;52I212;6.1579;59.0827;27.8343
42;9;52I212;4.678;53.3957;27.3796
42;10;52I212;7.8469;59.9971;27.9048
42;11;52I212;5.9346;58.3865;27.5027
42;12;52I212;6.2546;58.2027;27.1534
42;13;52I212;13.3473;65.1409;26.1819
42;14;52I212;10.2037;62.4876;26.2118
42;15;52I212;8.6969;63.6641;26.1452
42;16;52I212;13.4941;65.1609;26.665
42;17;52I212;12.4499;65.2053;25.797
42;18;52I212;11.9864;64.0864;26.753
42;19;52I212;13.6652;64.9801;26.1645
42;20;52I212;4.1184;58.9763;25.7046
42;21;52I212;5.2105;57.6346;25.7389
42;22;52I212;9.4515;61.7287;25.7796
42;23;52I212;7.6381;61.0128;26.134
42;24;52I212;6.9387;60.9054;26.6141
42;25;52I212;11.7458;64.8753;26.5774
42;26;52I212;12.9816;66.0894;26.6281
42;27;52I212;21.5841;71.7338;24.9156
42;28;52I212;21.8198;73.3796;24.1174
42;29;52I212;21.9307;72.3769;24.0544
42;30;52I212;21.8906;76.0213;23.8118
42;31;52I212;19.3199;70.9539;23.5547
42;32;52I212;8.4847;67.7515;23.8666
42;33;52I212;19.2428;70.6641;24.4675
42;34;52I212;20.6042;71.5907;24.2177
42;35;52I212;20.7926;71.1383;24.0646
42;36;52I212;22.3096;76.0426;24.6488
42;37;52I212;22.6647;80.7744;24.5324
42;38;52I212;22.7322;79.9573;24.3432
42;39;52I212;22.2579;77.0848;24.0445
42;40;52I212;13.8683;64.6263;26.9912
42;41;52I212;12.9607;65.4079;27.838
42;42;52I212;16.2828;67.0919;27.891
42;43;52I212;16.8112;67.6552;27.7815
42;44;52I212;15.2771;66.6917;27.4468
42;45;52I212;16.335;66.5738;27.6083
42;46;52I212;16.1594;66.2041;27.1354
42;47;52I212;5.9111;61.0938;26.9396
42;48;52I212;13.1819;63.8345;26.2861
42;49;52I212;12.0791;62.4655;25.8212
42;50;52I212;11.9193;63.1085;25.2314
42;51;52I212;4.1597;59.6098;25.2016
42;52;52I212;5.1911;61.1801;25.7713
42;53;52I212;3.7356;58.1017;26.2848
42;54;52I212;3.1413;57.6519;26.3225
42;55;52I212;3.8749;60.2233;26.288
41;3;52I212;11.7339;61.3027;27.5916
41;4;52I212;7.589;61.6039;28.2201
41;5;52I212;7.4918;59.5729;29.0717
41;6;52I212;8.6366;61.1999;28.6611
41;7;52I212;9.2881;62.3341;28.1016
41;8;52I212;5.3182;56.6369;27.7294
41;9;52I212;7.1193;59.3763;27.8983
41;10;52I212;6.7656;59.6347;27.8647
41;11;52I212;6.184;60.6103;27.2551
41;12;52I212;8.2767;59.7683;26.8246
41;13;52I212;12.532;64.9782;25.9159
41;14;52I212;10.9448;63.8473;26.3704
41;15;52I212;11.114;64.9787;26.1097
41;16;52I212;13.4253;65.6072;26.6112
41;17;52I212;6.5487;61.5287;26.3947
41;18;52I212;12.8153;64.6715;26.7748
41;19;52I212;10.433;63.9514;26.9445
41;20;52I212;7.9197;60.9242;26.6012
41;21;52I212;6.1306;60.8676;26.8236
41;22;52I212;6.6306;60.2527;26.1915
41;23;52I212;10.8435;64.5583;26.4462
41;24;52I212;10.5654;62.949;27.0159
41;25;52I212;18.0253;70.2261;26.8603
41;26;52I212;13.8663;67.707;26.5229
41;27;52I212;22.4662;75.9568;24.3677
41;28;52I212;21.7131;72.0318;24.0126
41;29;52I212;20.9978;73.2791;23.7263
41;30;52I212;20.6813;74.4151;23.3878
41;31;52I212;12.3821;69.6812;23.1611
41;32;52I212;1.1083;60.6003;23.1449
41;33;52I212;9.839;68.5133;23.3849
41;34;52I212;15.7354;68.9187;23.5014
41;35;52I212;21.4941;76.5333;23.7028
41;36;52I212;22.38;78.1318;24.6743
41;37;52I212;22.0546;76.4731;24.5012
41;38;52I212;21.8618;74.9231;24.5356
41;39;52I212;21.2766;73.2639;24.228
41;40;52I212;8.3905;62.2749;27.3835
41;41;52I212;9.7891;64.7977;27.4726
41;42;52I212;12.4435;66.6333;28.119
41;43;52I212;13.9589;65.2148;27.7501
41;44;52I212;11.9493;65.5221;27.6367
41;45;52I212;12.0882;66.2008;27.5373
41;46;52I212;8.9284;63.7968;27.4062
41;47;52I212;6.4359;59.8124;27.1471
41;48;52I212;7.9748;62.3263;26.4608
41;49;52I212;9.5076;63.2009;26.1531
41;50;52I212;7.5857;61.7134;26.1378
41;51;52I212;7.2322;60.3071;26.0077
41;52;52I212;6.4131;60.8028;26.2028
41;53;52I212;4.9996;60.2808;26.4221
41;54;52I212;4.8586;59.2418;26.2717
41;55;52I212;2.8431;56.7573;25.6956
41;56;52I212;0.5379;46.6667;23.8846
40;1;52I212;10.7354;57.7566;24.8618
40;2;52I212;5.4943;54.7697;24.0585
40;3;52I212;9.1414;61.0809;27.5722
40;4;52I212;18.6033;63.7963;28.2492
40;5;52I212;7.694;61.7557;28.7613
40;6;52I212;12.2253;63.656;28.5996
40;7;52I212;6.3812;60.6649;28.1564
40;8;52I212;6.3994;58.2085;27.5593
40;9;52I212;7.7939;59.6204;27.7882
40;10;52I212;5.4424;58.6857;27.6332
40;11;52I212;7.503;59.0551;27.2681
40;12;52I212;13.9257;64.5294;26.1424
40;13;52I212;9.9983;63.7891;25.3928
40;14;52I212;10.981;63.289;26.1769
40;15;52I212;12.5226;64.7703;25.9841
40;16;52I212;12.8793;65.4951;26.76
40;17;52I212;10.838;64.7382;26.5344
40;18;52I212;9.089;63.7914;26.9793
40;19;52I212;8.884;63.5457;27.2299
40;20;52I212;6.5208;60.5611;27.4784
40;21;52I212;6.5646;60.2881;27.0403
40;22;52I212;5.1801;58.8914;26.6412
40;23;52I212;10.968;65.6456;26.8734
40;24;52I212;15.1264;68.4083;26.7924
40;25;52I212;13.36;66.5294;26.6826
40;26;52I212;21.3233;73.4804;24.8819
40;27;52I212;21.7115;74.3173;23.839
40;28;52I212;21.0498;72.8145;23.5135
40;29;52I212;20.6025;72.8166;23.5281
40;30;52I212;20.4986;72.9684;23.18
40;31;52I212;20.821;75.1023;23.0745
40;32;52I212;20.3086;71.5458;23.4164
40;33;52I212;21.2942;73.6332;23.8032
40;34;52I212;21.2126;72.2304;23.839
40;35;52I212;20.5905;71.0209;23.617
40;36;52I212;20.2321;68.6941;23.9517
